order_id,order_date,customer_name,product_id,quantity
2024030427,2024-03-19,User43,5,8
2024030428,2024-03-16,User99,1,7
2024030429,2024-03-14,User63,1,6
2024030430,2024-03-26,User87,5,1
2024030431,2024-03-12,User63,5,6
2024030432,2024-03-12,User6,2,6
2024030433,2024-03-26,User46,2,3
2024030434,2024-03-10,User76,1,10
2024030435,2024-03-9,User4,1,10
2024030436,2024-03-10,User11,3,7
2024030437,2024-03-19,User78,4,1
2024030438,2024-03-12,User76,3,4
2024030439,2024-03-2,User95,5,10
2024030440,2024-03-11,User90,2,2
2024030441,2024-03-14,User99,4,1
2024030442,2024-03-23,User52,3,4
2024030443,2024-03-22,User66,2,5
2024030444,2024-03-3,User95,5,2
2024030445,2024-03-3,User49,1,5
2024030446,2024-03-13,User74,2,7
2024030447,2024-03-6,User49,5,5
2024030448,2024-03-15,User2,3,1
2024030449,2024-03-12,User28,1,4
2024030450,2024-03-8,User3,3,9
2024030451,2024-03-2,User13,4,8
2024030452,2024-03-4,User84,1,3
2024030453,2024-03-25,User26,2,3
2024030454,2024-03-24,User24,5,9
2024030455,2024-03-17,User14,2,5
2024030456,2024-03-18,User31,1,10
2024030457,2024-03-24,User66,1,9
2024030458,2024-03-26,User34,1,5
2024030459,2024-03-19,User70,5,10
2024030460,2024-03-7,User16,1,8
2024030461,2024-03-8,User71,5,2
2024030462,2024-03-6,User12,4,3
2024030463,2024-03-24,User100,4,8
2024030464,2024-03-25,User72,4,8
2024030465,2024-03-7,User67,2,2
2024030466,2024-03-3,User17,3,9
2024030467,2024-03-6,User71,4,5
2024030468,2024-03-14,User39,2,1
2024030469,2024-03-16,User65,4,9
2024030470,2024-03-24,User98,4,2
2024030471,2024-03-3,User53,4,1
2024030472,2024-03-16,User71,1,5
2024030473,2024-03-28,User66,1,10
2024030474,2024-03-23,User86,1,8
2024030475,2024-03-23,User93,4,7
2024030476,2024-03-6,User1,2,2
2024030477,2024-03-14,User62,3,2
2024030478,2024-03-9,User85,1,3
2024030479,2024-03-27,User10,1,6
2024030480,2024-03-20,User74,2,3
2024030481,2024-03-19,User5,4,1
2024030482,2024-03-7,User80,1,7
2024030483,2024-03-18,User89,4,9
2024030484,2024-03-3,User2,1,4
2024030485,2024-03-24,User55,1,8
2024030486,2024-03-23,User65,3,9
2024030487,2024-03-5,User2,5,3
2024030488,2024-03-17,User17,1,9
2024030489,2024-03-16,User72,5,7
2024030490,2024-03-17,User18,2,4
2024030491,2024-03-20,User33,5,2
2024030492,2024-03-21,User99,2,6
2024030493,2024-03-26,User28,1,5
2024030494,2024-03-18,User82,1,3
2024030495,2024-03-26,User4,5,2
2024030496,2024-03-20,User52,4,9
2024030497,2024-03-8,User61,2,2
2024030498,2024-03-14,User97,4,2
2024030499,2024-03-16,User97,4,6
2024030500,2024-03-5,User28,3,9
2024030501,2024-03-23,User89,4,1
2024030502,2024-03-7,User79,3,5
2024030503,2024-03-15,User1,1,1
2024030504,2024-03-26,User42,5,1
2024030505,2024-03-18,User12,1,7
2024030506,2024-03-23,User74,5,7
2024030507,2024-03-10,User85,2,4
2024030508,2024-03-5,User31,2,7
2024030509,2024-03-23,User91,1,4
2024030510,2024-03-21,User91,5,5
2024030511,2024-03-4,User28,2,10
2024030512,2024-03-26,User93,5,8
2024030513,2024-03-1,User99,5,6
2024030514,2024-03-9,User100,2,9
2024030515,2024-03-15,User46,3,8
2024030516,2024-03-13,User13,2,5
2024030517,2024-03-20,User1,2,3
2024030518,2024-03-16,User89,3,9
2024030519,2024-03-24,User41,2,1
2024030520,2024-03-16,User50,4,3
2024030521,2024-03-2,User35,2,10
2024030522,2024-03-28,User18,5,8
2024030523,2024-03-6,User14,1,7
2024030524,2024-03-21,User11,4,10
2024030525,2024-03-18,User64,4,6
2024030526,2024-03-11,User44,2,3
2024030527,2024-03-1,User65,2,1
2024030528,2024-03-8,User72,5,5
2024030529,2024-03-5,User70,1,6
2024030530,2024-03-27,User78,2,6
2024030531,2024-03-12,User58,1,9
2024030532,2024-03-14,User14,2,5
2024030533,2024-03-10,User31,4,6
2024030534,2024-03-8,User98,1,3
2024030535,2024-03-13,User7,1,2
2024030536,2024-03-1,User67,2,6
2024030537,2024-03-18,User5,1,6
2024030538,2024-03-23,User4,4,8
2024030539,2024-03-8,User10,2,1
2024030540,2024-03-1,User42,1,6
2024030541,2024-03-16,User16,3,1
2024030542,2024-03-16,User35,5,10
2024030543,2024-03-9,User32,2,6
2024030544,2024-03-7,User79,3,2
2024030545,2024-03-20,User51,3,3
2024030546,2024-03-24,User97,5,4
2024030547,2024-03-27,User83,2,2
2024030548,2024-03-17,User18,2,3
2024030549,2024-03-24,User12,4,6
2024030550,2024-03-19,User45,3,6
2024030551,2024-03-22,User67,1,2
2024030552,2024-03-22,User15,5,2
2024030553,2024-03-2,User20,2,4
2024030554,2024-03-14,User45,5,8
2024030555,2024-03-8,User47,1,2
2024030556,2024-03-9,User11,2,9
2024030557,2024-03-3,User92,3,8
2024030558,2024-03-10,User82,5,5
2024030559,2024-03-8,User38,1,6
2024030560,2024-03-6,User47,1,9
2024030561,2024-03-5,User36,4,1
2024030562,2024-03-13,User70,1,9
2024030563,2024-03-1,User45,3,9
2024030564,2024-03-27,User61,5,7
2024030565,2024-03-18,User59,2,4
2024030566,2024-03-4,User28,5,2
2024030567,2024-03-13,User94,2,4
2024030568,2024-03-3,User31,4,10
2024030569,2024-03-9,User60,1,9
2024030570,2024-03-25,User87,3,6
2024030571,2024-03-27,User18,5,5
2024030572,2024-03-2,User5,1,9
2024030573,2024-03-20,User35,2,8
2024030574,2024-03-1,User80,5,4
2024030575,2024-03-16,User34,1,4
2024030576,2024-03-28,User87,3,2
2024030577,2024-03-20,User36,5,2
2024030578,2024-03-13,User10,5,10
2024030579,2024-03-27,User99,2,4
2024030580,2024-03-4,User6,5,3
2024030581,2024-03-10,User31,1,5
2024030582,2024-03-14,User80,3,3
2024030583,2024-03-2,User26,4,5
2024030584,2024-03-15,User100,2,8
2024030585,2024-03-25,User26,4,1
2024030586,2024-03-20,User90,5,8
2024030587,2024-03-11,User32,2,10
2024030588,2024-03-2,User59,2,1
2024030589,2024-03-14,User11,2,3
2024030590,2024-03-12,User58,1,1
2024030591,2024-03-17,User29,2,5
2024030592,2024-03-17,User30,4,5
2024030593,2024-03-17,User76,2,7
2024030594,2024-03-15,User81,4,2
2024030595,2024-03-6,User94,5,6
2024030596,2024-03-14,User71,3,7
2024030597,2024-03-10,User40,5,6
2024030598,2024-03-28,User91,3,3
2024030599,2024-03-19,User97,1,5
2024030600,2024-03-28,User20,1,6
2024030601,2024-03-13,User93,3,2
2024030602,2024-03-24,User54,1,10
2024030603,2024-03-15,User74,4,4
2024030604,2024-03-24,User2,3,5
2024030605,2024-03-24,User26,3,3
2024030606,2024-03-28,User1,1,7
2024030607,2024-03-13,User43,5,8
2024030608,2024-03-2,User52,2,2
2024030609,2024-03-10,User63,5,2
2024030610,2024-03-4,User74,5,6
2024030611,2024-03-13,User37,4,3
2024030612,2024-03-2,User94,3,9
2024030613,2024-03-18,User26,4,8
2024030614,2024-03-23,User43,5,3
2024030615,2024-03-23,User54,4,2
2024030616,2024-03-9,User99,4,5
2024030617,2024-03-25,User51,3,10
2024030618,2024-03-19,User38,4,2
2024030619,2024-03-23,User82,2,3
2024030620,2024-03-7,User31,5,10
2024030621,2024-03-27,User27,5,2
2024030622,2024-03-19,User25,4,10
2024030623,2024-03-14,User2,1,4
2024030624,2024-03-2,User18,4,3
2024030625,2024-03-13,User82,2,5
2024030626,2024-03-14,User93,2,7
2024030627,2024-03-23,User2,3,9
2024030628,2024-03-17,User27,4,3
2024030629,2024-03-19,User45,4,10
2024030630,2024-03-5,User30,3,8
2024030631,2024-03-13,User31,1,1
2024030632,2024-03-12,User8,4,8
2024030633,2024-03-8,User41,5,7
2024030634,2024-03-26,User21,5,4
2024030635,2024-03-25,User6,5,5
2024030636,2024-03-28,User23,5,2
2024030637,2024-03-1,User43,4,4
2024030638,2024-03-18,User16,5,9
2024030639,2024-03-5,User43,5,1
2024030640,2024-03-11,User60,5,2
2024030641,2024-03-16,User19,1,7
2024030642,2024-03-1,User26,4,8
2024030643,2024-03-28,User17,4,1
2024030644,2024-03-10,User26,3,10
2024030645,2024-03-14,User34,3,8
2024030646,2024-03-12,User5,5,1
2024030647,2024-03-23,User73,1,5
2024030648,2024-03-5,User65,1,10
2024030649,2024-03-22,User63,5,1
2024030650,2024-03-20,User76,5,8
2024030651,2024-03-18,User67,2,4
2024030652,2024-03-11,User93,3,8
2024030653,2024-03-13,User44,1,5
2024030654,2024-03-20,User52,4,2
2024030655,2024-03-13,User20,5,9
2024030656,2024-03-12,User34,4,10
2024030657,2024-03-9,User4,4,10
2024030658,2024-03-3,User43,1,10
2024030659,2024-03-3,User55,3,5
2024030660,2024-03-26,User87,5,7
2024030661,2024-03-10,User1,3,8
2024030662,2024-03-19,User15,1,9
2024030663,2024-03-23,User34,3,9
2024030664,2024-03-2,User64,5,9
2024030665,2024-03-21,User97,4,8
2024030666,2024-03-23,User64,1,5
2024030667,2024-03-1,User14,1,5
2024030668,2024-03-26,User8,2,3
2024030669,2024-03-15,User61,4,9
2024030670,2024-03-18,User91,5,3
2024030671,2024-03-4,User23,2,10
2024030672,2024-03-21,User69,4,3
2024030673,2024-03-26,User100,5,3
2024030674,2024-03-10,User56,1,4
2024030675,2024-03-3,User65,3,2
2024030676,2024-03-9,User78,3,5
2024030677,2024-03-1,User84,2,2
2024030678,2024-03-9,User34,3,2
2024030679,2024-03-3,User46,3,4
2024030680,2024-03-17,User11,5,10
2024030681,2024-03-23,User56,4,7
2024030682,2024-03-16,User50,4,1
2024030683,2024-03-19,User5,3,5
2024030684,2024-03-2,User56,2,10
2024030685,2024-03-22,User88,3,10
2024030686,2024-03-23,User12,3,1
2024030687,2024-03-4,User87,4,3
2024030688,2024-03-15,User82,1,6
2024030689,2024-03-6,User52,5,4
2024030690,2024-03-27,User60,5,8
2024030691,2024-03-28,User44,4,5
2024030692,2024-03-23,User95,1,1
2024030693,2024-03-6,User33,3,10
2024030694,2024-03-12,User38,4,1
2024030695,2024-03-21,User76,2,9
2024030696,2024-03-15,User77,2,2
2024030697,2024-03-3,User3,2,9
2024030698,2024-03-2,User33,4,7
2024030699,2024-03-1,User85,5,3
2024030700,2024-03-1,User33,2,1
2024030701,2024-03-22,User67,3,4
2024030702,2024-03-12,User74,4,6
2024030703,2024-03-4,User92,2,9
2024030704,2024-03-1,User67,4,8
2024030705,2024-03-25,User80,2,5
2024030706,2024-03-10,User82,4,4
2024030707,2024-03-14,User27,5,1
2024030708,2024-03-18,User84,3,1
2024030709,2024-03-7,User18,3,5
2024030710,2024-03-25,User1,2,7
2024030711,2024-03-13,User90,5,3
2024030712,2024-03-12,User99,3,3
2024030713,2024-03-22,User64,2,6
2024030714,2024-03-13,User55,1,2
2024030715,2024-03-11,User89,4,2
2024030716,2024-03-20,User26,4,2
2024030717,2024-03-21,User42,4,2
2024030718,2024-03-28,User56,1,1
2024030719,2024-03-15,User35,3,8
2024030720,2024-03-17,User65,1,2
2024030721,2024-03-3,User97,2,10
2024030722,2024-03-19,User40,2,6
2024030723,2024-03-6,User92,1,9
2024030724,2024-03-22,User92,3,3
2024030725,2024-03-16,User71,5,3
2024030726,2024-03-18,User11,1,4
2024030727,2024-03-5,User2,1,3
2024030728,2024-03-1,User24,2,3
2024030729,2024-03-11,User66,5,4
2024030730,2024-03-8,User1,3,1
2024030731,2024-03-21,User99,2,3
2024030732,2024-03-1,User79,3,10
2024030733,2024-03-6,User27,4,6
2024030734,2024-03-3,User8,2,7
