order_id,order_date,customer_name,product_id,quantity
2024020290,2024-02-18,User88,2,6
2024020291,2024-02-21,User41,1,10
2024020292,2024-02-16,User52,1,1
2024020293,2024-02-1,User23,3,9
2024020294,2024-02-9,User24,1,9
2024020295,2024-02-5,User3,2,2
2024020296,2024-02-6,User55,5,3
2024020297,2024-02-2,User71,5,8
2024020298,2024-02-2,User22,3,3
2024020299,2024-02-24,User39,2,2
2024020300,2024-02-14,User9,4,9
2024020301,2024-02-6,User10,1,4
2024020302,2024-02-27,User31,3,9
2024020303,2024-02-8,User43,4,5
2024020304,2024-02-1,User64,2,7
2024020305,2024-02-14,User100,4,1
2024020306,2024-02-25,User88,3,10
2024020307,2024-02-25,User76,2,6
2024020308,2024-02-11,User84,3,4
2024020309,2024-02-5,User48,1,8
2024020310,2024-02-11,User84,3,9
2024020311,2024-02-10,User55,4,2
2024020312,2024-02-5,User27,1,3
2024020313,2024-02-2,User54,5,5
2024020314,2024-02-22,User53,2,5
2024020315,2024-02-21,User99,2,9
2024020316,2024-02-10,User56,4,8
2024020317,2024-02-4,User62,5,3
2024020318,2024-02-16,User92,3,1
2024020319,2024-02-22,User98,4,4
2024020320,2024-02-10,User54,1,8
2024020321,2024-02-24,User36,3,5
2024020322,2024-02-19,User62,5,10
2024020323,2024-02-13,User15,5,1
2024020324,2024-02-6,User98,1,1
2024020325,2024-02-18,User15,3,9
2024020326,2024-02-27,User97,3,4
2024020327,2024-02-26,User17,5,3
2024020328,2024-02-23,User65,1,4
2024020329,2024-02-18,User91,4,4
2024020330,2024-02-14,User68,4,1
2024020331,2024-02-7,User87,5,8
2024020332,2024-02-16,User18,5,8
2024020333,2024-02-26,User89,1,2
2024020334,2024-02-10,User2,1,7
2024020335,2024-02-3,User13,5,7
2024020336,2024-02-26,User18,4,7
2024020337,2024-02-13,User84,1,8
2024020338,2024-02-19,User54,4,10
2024020339,2024-02-22,User20,1,8
2024020340,2024-02-10,User40,3,4
2024020341,2024-02-9,User80,2,6
2024020342,2024-02-9,User79,3,2
2024020343,2024-02-11,User48,3,5
2024020344,2024-02-26,User70,4,3
2024020345,2024-02-4,User50,3,6
2024020346,2024-02-16,User85,5,1
2024020347,2024-02-4,User7,2,8
2024020348,2024-02-18,User32,2,9
2024020349,2024-02-12,User65,4,3
2024020350,2024-02-11,User18,5,4
2024020351,2024-02-1,User58,2,7
2024020352,2024-02-23,User79,5,8
2024020353,2024-02-12,User79,5,4
2024020354,2024-02-16,User62,4,4
2024020355,2024-02-16,User68,3,3
2024020356,2024-02-8,User56,2,5
2024020357,2024-02-8,User13,5,7
2024020358,2024-02-16,User90,3,7
2024020359,2024-02-4,User19,2,3
2024020360,2024-02-7,User30,1,6
2024020361,2024-02-2,User23,1,7
2024020362,2024-02-1,User4,5,8
2024020363,2024-02-4,User91,5,3
2024020364,2024-02-23,User67,4,5
2024020365,2024-02-20,User27,2,5
2024020366,2024-02-27,User99,4,5
2024020367,2024-02-12,User48,4,7
2024020368,2024-02-2,User38,2,3
2024020369,2024-02-3,User45,1,9
2024020370,2024-02-27,User63,5,6
2024020371,2024-02-25,User20,3,3
2024020372,2024-02-4,User75,4,7
2024020373,2024-02-1,User30,3,7
2024020374,2024-02-7,User71,3,9
2024020375,2024-02-23,User100,1,10
2024020376,2024-02-27,User86,2,1
2024020377,2024-02-13,User5,2,4
2024020378,2024-02-7,User96,4,8
2024020379,2024-02-21,User80,2,9
2024020380,2024-02-4,User85,4,9
2024020381,2024-02-17,User17,3,5
2024020382,2024-02-8,User90,2,8
2024020383,2024-02-12,User76,3,10
2024020384,2024-02-15,User32,4,3
2024020385,2024-02-10,User66,4,5
2024020386,2024-02-20,User82,5,7
2024020387,2024-02-6,User25,2,5
2024020388,2024-02-7,User88,1,7
2024020389,2024-02-10,User52,4,1
2024020390,2024-02-6,User28,4,7
2024020391,2024-02-5,User23,2,9
2024020392,2024-02-26,User59,3,1
2024020393,2024-02-2,User61,3,4
2024020394,2024-02-4,User94,5,3
2024020395,2024-02-20,User91,2,1
2024020396,2024-02-27,User19,1,6
2024020397,2024-02-8,User48,5,1
2024020398,2024-02-1,User56,5,4
2024020399,2024-02-13,User3,5,9
2024020400,2024-02-3,User90,3,2
2024020401,2024-02-23,User53,3,6
2024020402,2024-02-16,User94,5,5
2024020403,2024-02-10,User78,4,1
2024020404,2024-02-3,User84,3,5
2024020405,2024-02-11,User51,5,2
2024020406,2024-02-20,User31,1,10
2024020407,2024-02-2,User97,1,2
2024020408,2024-02-5,User45,5,1
2024020409,2024-02-15,User2,2,8
2024020410,2024-02-28,User55,2,5
2024020411,2024-02-27,User55,4,4
2024020412,2024-02-6,User100,2,8
2024020413,2024-02-20,User33,1,5
2024020414,2024-02-1,User70,5,6
2024020415,2024-02-6,User53,4,3
2024020416,2024-02-2,User88,1,3
2024020417,2024-02-20,User7,3,4
2024020418,2024-02-9,User62,2,1
2024020419,2024-02-6,User85,5,5
2024020420,2024-02-13,User11,2,10
2024020421,2024-02-11,User41,2,2
2024020422,2024-02-2,User62,4,5
2024020423,2024-02-20,User99,5,9
2024020424,2024-02-15,User16,2,1
2024020425,2024-02-22,User24,2,10
2024020426,2024-02-8,User63,5,5
2024020427,2024-02-26,User27,3,5
2024020428,2024-02-4,User46,1,7
2024020429,2024-02-4,User5,5,9
2024020430,2024-02-14,User57,4,9
2024020431,2024-02-13,User38,3,3
2024020432,2024-02-15,User25,4,8
2024020433,2024-02-21,User83,3,8
2024020434,2024-02-4,User12,1,2
2024020435,2024-02-23,User90,2,1
2024020436,2024-02-10,User78,5,6
2024020437,2024-02-27,User22,4,4
2024020438,2024-02-1,User41,4,3
2024020439,2024-02-16,User71,3,10
2024020440,2024-02-22,User19,1,7
2024020441,2024-02-27,User35,3,1
2024020442,2024-02-6,User34,2,6
2024020443,2024-02-13,User60,1,6
2024020444,2024-02-16,User69,4,4
2024020445,2024-02-8,User29,5,8
2024020446,2024-02-27,User81,2,8
2024020447,2024-02-3,User13,3,2
2024020448,2024-02-9,User33,4,1
2024020449,2024-02-11,User19,3,9
2024020450,2024-02-20,User5,5,5
2024020451,2024-02-1,User2,3,10
2024020452,2024-02-28,User19,1,4
2024020453,2024-02-5,User20,3,6
2024020454,2024-02-7,User77,5,4
2024020455,2024-02-7,User79,2,5
2024020456,2024-02-2,User42,3,2
2024020457,2024-02-28,User42,1,7
2024020458,2024-02-9,User71,1,6
2024020459,2024-02-12,User100,1,4
2024020460,2024-02-4,User59,1,4
2024020461,2024-02-15,User35,2,3
2024020462,2024-02-15,User11,3,7
2024020463,2024-02-13,User79,2,7
2024020464,2024-02-14,User6,4,4
2024020465,2024-02-16,User85,5,6
2024020466,2024-02-14,User49,1,2
2024020467,2024-02-22,User42,3,3
2024020468,2024-02-28,User85,3,3
2024020469,2024-02-13,User3,1,5
2024020470,2024-02-13,User3,5,10
2024020471,2024-02-13,User20,3,7
2024020472,2024-02-5,User96,3,10
2024020473,2024-02-2,User35,3,7
2024020474,2024-02-27,User63,3,8
2024020475,2024-02-5,User57,5,2
2024020476,2024-02-8,User74,4,10
2024020477,2024-02-11,User96,3,9
2024020478,2024-02-19,User98,4,4
2024020479,2024-02-3,User95,5,4
2024020480,2024-02-25,User53,2,6
2024020481,2024-02-16,User61,5,7
2024020482,2024-02-19,User6,4,6
2024020483,2024-02-19,User59,2,9
2024020484,2024-02-18,User56,5,3
2024020485,2024-02-9,User34,2,3
2024020486,2024-02-5,User50,3,3
2024020487,2024-02-7,User32,4,2
2024020488,2024-02-26,User93,3,5
2024020489,2024-02-28,User49,2,10
2024020490,2024-02-11,User48,4,5
2024020491,2024-02-8,User82,3,3
2024020492,2024-02-6,User13,2,5
2024020493,2024-02-20,User38,2,10
2024020494,2024-02-1,User31,1,8
2024020495,2024-02-24,User24,5,9
2024020496,2024-02-18,User75,1,10
2024020497,2024-02-24,User27,1,1
2024020498,2024-02-17,User8,5,5
2024020499,2024-02-13,User5,2,2
2024020500,2024-02-13,User74,2,2
2024020501,2024-02-15,User45,3,5
2024020502,2024-02-12,User71,4,6
2024020503,2024-02-18,User43,2,3
2024020504,2024-02-17,User31,1,5
2024020505,2024-02-13,User40,4,7
2024020506,2024-02-25,User79,4,9
2024020507,2024-02-28,User81,3,2
2024020508,2024-02-9,User70,4,4
2024020509,2024-02-8,User17,4,3
2024020510,2024-02-24,User17,1,2
2024020511,2024-02-21,User33,2,2
2024020512,2024-02-22,User16,5,7
2024020513,2024-02-16,User49,1,10
2024020514,2024-02-15,User90,1,2
2024020515,2024-02-6,User42,4,4
2024020516,2024-02-25,User4,4,1
2024020517,2024-02-14,User67,5,4
2024020518,2024-02-21,User83,4,6
2024020519,2024-02-14,User38,2,4
2024020520,2024-02-10,User54,2,2
2024020521,2024-02-3,User92,2,7
2024020522,2024-02-7,User28,3,4
2024020523,2024-02-16,User36,4,2
2024020524,2024-02-10,User99,2,10
2024020525,2024-02-7,User76,5,8
2024020526,2024-02-7,User75,1,8
2024020527,2024-02-3,User7,5,7
2024020528,2024-02-15,User80,2,9
2024020529,2024-02-11,User81,1,4
2024020530,2024-02-21,User70,4,2
2024020531,2024-02-13,User83,4,3
2024020532,2024-02-27,User65,3,4
2024020533,2024-02-1,User52,3,4
2024020534,2024-02-7,User67,1,7
2024020535,2024-02-26,User76,4,3
2024020536,2024-02-10,User10,4,3
2024020537,2024-02-22,User69,3,5
2024020538,2024-02-16,User30,4,7
2024020539,2024-02-26,User97,1,6
2024020540,2024-02-25,User60,5,6
2024020541,2024-02-18,User91,5,8
2024020542,2024-02-23,User73,3,6
2024020543,2024-02-21,User8,3,5
2024020544,2024-02-12,User20,5,1
2024020545,2024-02-26,User1,2,7
2024020546,2024-02-10,User95,4,10
2024020547,2024-02-20,User60,4,9
2024020548,2024-02-21,User1,4,4
2024020549,2024-02-10,User34,5,6
2024020550,2024-02-23,User89,2,9
2024020551,2024-02-15,User42,3,4
2024020552,2024-02-16,User75,4,4
2024020553,2024-02-17,User11,1,4
2024020554,2024-02-4,User45,3,7
2024020555,2024-02-27,User29,4,7
2024020556,2024-02-15,User1,2,5
2024020557,2024-02-23,User12,5,4
2024020558,2024-02-2,User39,5,3
2024020559,2024-02-17,User15,5,2
2024020560,2024-02-20,User8,4,1
2024020561,2024-02-18,User74,2,3
2024020562,2024-02-26,User75,1,5
2024020563,2024-02-24,User72,3,3
2024020564,2024-02-15,User3,2,10
2024020565,2024-02-22,User35,5,5
2024020566,2024-02-16,User83,1,8
2024020567,2024-02-25,User33,3,10
2024020568,2024-02-15,User100,3,8
2024020569,2024-02-18,User59,3,8
2024020570,2024-02-9,User84,5,7
2024020571,2024-02-24,User35,2,9
2024020572,2024-02-20,User96,2,9
2024020573,2024-02-3,User24,3,2
2024020574,2024-02-25,User64,1,2
2024020575,2024-02-16,User85,3,4
2024020576,2024-02-26,User77,1,8
2024020577,2024-02-12,User48,3,7
2024020578,2024-02-4,User82,5,2
2024020579,2024-02-7,User53,5,7
2024020580,2024-02-22,User26,2,9
2024020581,2024-02-12,User16,3,4
2024020582,2024-02-1,User2,1,4
2024020583,2024-02-13,User27,5,4
2024020584,2024-02-6,User39,3,8
2024020585,2024-02-5,User7,4,10
2024020586,2024-02-5,User32,4,9
2024020587,2024-02-25,User74,3,2
2024020588,2024-02-12,User91,1,3
2024020589,2024-02-9,User72,4,5
2024020590,2024-02-26,User15,1,10
2024020591,2024-02-20,User62,2,7
2024020592,2024-02-16,User61,3,8
2024020593,2024-02-25,User32,1,9
2024020594,2024-02-18,User63,4,8
2024020595,2024-02-13,User8,1,8
2024020596,2024-02-1,User74,3,7
2024020597,2024-02-21,User67,4,4
2024020598,2024-02-17,User75,5,10
2024020599,2024-02-28,User75,2,4
2024020600,2024-02-24,User58,2,4
2024020601,2024-02-17,User77,3,4
2024020602,2024-02-9,User70,2,5
2024020603,2024-02-11,User55,4,5
2024020604,2024-02-8,User3,3,8
2024020605,2024-02-27,User49,3,9
2024020606,2024-02-28,User78,3,1
2024020607,2024-02-4,User75,1,9
2024020608,2024-02-6,User38,2,4
2024020609,2024-02-1,User10,3,9
2024020610,2024-02-27,User51,2,7
2024020611,2024-02-11,User33,1,8
2024020612,2024-02-21,User33,2,2
2024020613,2024-02-27,User75,5,9
2024020614,2024-02-1,User6,4,10
2024020615,2024-02-12,User39,4,8
2024020616,2024-02-7,User45,2,6
2024020617,2024-02-4,User35,5,9
2024020618,2024-02-10,User6,5,1
2024020619,2024-02-27,User54,2,10
2024020620,2024-02-26,User59,1,3
2024020621,2024-02-8,User43,1,10
2024020622,2024-02-27,User38,5,8
2024020623,2024-02-10,User86,2,5
2024020624,2024-02-1,User27,1,7
2024020625,2024-02-10,User44,5,2
2024020626,2024-02-24,User19,4,7
2024020627,2024-02-16,User17,1,8
2024020628,2024-02-9,User1,3,6
2024020629,2024-02-28,User87,3,10
2024020630,2024-02-16,User45,5,5
2024020631,2024-02-21,User33,3,7
2024020632,2024-02-19,User22,2,2
2024020633,2024-02-26,User15,3,10
2024020634,2024-02-13,User65,4,3
2024020635,2024-02-17,User21,1,8
2024020636,2024-02-21,User74,1,2
2024020637,2024-02-19,User40,4,3
2024020638,2024-02-1,User15,5,5
2024020639,2024-02-11,User75,4,7
2024020640,2024-02-3,User22,4,10
2024020641,2024-02-24,User64,5,10
2024020642,2024-02-17,User55,2,6
2024020643,2024-02-11,User25,1,9
2024020644,2024-02-2,User84,3,1
2024020645,2024-02-3,User46,3,1
2024020646,2024-02-25,User28,1,3
2024020647,2024-02-16,User44,3,6
2024020648,2024-02-16,User5,5,10
2024020649,2024-02-21,User76,1,3
2024020650,2024-02-12,User47,5,6
2024020651,2024-02-13,User92,4,9
2024020652,2024-02-16,User31,1,8
2024020653,2024-02-3,User53,3,6
2024020654,2024-02-15,User96,2,3
2024020655,2024-02-17,User17,3,3
2024020656,2024-02-2,User31,4,8
2024020657,2024-02-15,User54,2,3
2024020658,2024-02-5,User79,1,6
2024020659,2024-02-9,User21,1,2
2024020660,2024-02-15,User7,3,9
2024020661,2024-02-17,User18,2,2
2024020662,2024-02-15,User92,2,1
2024020663,2024-02-12,User19,2,6
2024020664,2024-02-16,User80,1,10
2024020665,2024-02-23,User15,2,3
2024020666,2024-02-9,User35,3,9
2024020667,2024-02-11,User85,2,2
2024020668,2024-02-5,User95,4,10
2024020669,2024-02-8,User86,4,5
2024020670,2024-02-20,User77,4,2
2024020671,2024-02-20,User4,2,5
2024020672,2024-02-23,User73,4,7
2024020673,2024-02-19,User40,1,6
2024020674,2024-02-14,User81,2,5
2024020675,2024-02-24,User86,4,4
2024020676,2024-02-22,User87,3,3
2024020677,2024-02-6,User91,5,5
2024020678,2024-02-2,User92,2,4
2024020679,2024-02-14,User59,2,4
2024020680,2024-02-2,User64,5,6
2024020681,2024-02-11,User68,2,3
2024020682,2024-02-5,User27,2,6
2024020683,2024-02-25,User94,3,1
2024020684,2024-02-27,User46,3,9
2024020685,2024-02-27,User89,4,5
2024020686,2024-02-24,User97,4,5
2024020687,2024-02-17,User78,2,5
2024020688,2024-02-12,User42,4,6
2024020689,2024-02-10,User41,2,3
2024020690,2024-02-17,User43,3,6
2024020691,2024-02-10,User81,1,8
2024020692,2024-02-15,User49,2,1
2024020693,2024-02-3,User31,3,4
2024020694,2024-02-5,User13,5,10
2024020695,2024-02-4,User97,4,9
2024020696,2024-02-17,User6,1,8
2024020697,2024-02-25,User43,1,3
2024020698,2024-02-25,User56,1,7
2024020699,2024-02-22,User39,5,9
2024020700,2024-02-15,User7,4,4
2024020701,2024-02-17,User9,5,10
2024020702,2024-02-8,User62,4,3
2024020703,2024-02-21,User46,3,4
2024020704,2024-02-8,User12,3,3
2024020705,2024-02-12,User81,1,6
2024020706,2024-02-1,User53,4,6
2024020707,2024-02-17,User73,3,7
2024020708,2024-02-26,User58,1,2
2024020709,2024-02-16,User100,5,4
2024020710,2024-02-1,User29,5,1
2024020711,2024-02-3,User44,2,3
2024020712,2024-02-26,User97,3,9
2024020713,2024-02-23,User51,2,10
2024020714,2024-02-21,User75,2,3
2024020715,2024-02-28,User81,4,6
2024020716,2024-02-7,User33,2,3
2024020717,2024-02-4,User66,4,5
2024020718,2024-02-13,User60,4,1
2024020719,2024-02-14,User4,4,2
2024020720,2024-02-1,User95,4,9
2024020721,2024-02-2,User1,2,2
2024020722,2024-02-28,User60,5,2
2024020723,2024-02-26,User86,2,1
2024020724,2024-02-3,User23,1,6
2024020725,2024-02-27,User21,3,8
2024020726,2024-02-1,User2,2,7
2024020727,2024-02-25,User18,2,8
2024020728,2024-02-8,User4,4,5
2024020729,2024-02-1,User6,1,6
2024020730,2024-02-5,User68,1,9
2024020731,2024-02-18,User49,5,5
2024020732,2024-02-27,User88,2,9
2024020733,2024-02-2,User40,2,8
2024020734,2024-02-19,User6,1,6
